Timeslice,Start_NS,End_NS,Metric,Unit,Stat,Value
185,1783591611633024512,1783591612633024512,Effective Decode Throughput,tokens/sec,min,0.00
185,1783591611633024512,1783591612633024512,Effective Decode Throughput,tokens/sec,max,0.00
185,1783591611633024512,1783591612633024512,Effective Decode Throughput,tokens/sec,p50,0.00
185,1783591611633024512,1783591612633024512,Effective Decode Throughput,tokens/sec,p90,0.00
185,1783591611633024512,1783591612633024512,Effective Decode Throughput,tokens/sec,p95,0.00
185,1783591611633024512,1783591612633024512,Effective Decode Throughput,tokens/sec,p99,0.00
185,1783591611633024512,1783591612633024512,Effective Decode Throughput,tokens/sec,std,0.00
185,1783591611633024512,1783591612633024512,Effective Decode Throughput Per User,tokens/sec/user,avg,0.00
185,1783591611633024512,1783591612633024512,Effective Decode Throughput Per User,tokens/sec/user,min,0.00
185,1783591611633024512,1783591612633024512,Effective Decode Throughput Per User,tokens/sec/user,max,0.00
185,1783591611633024512,1783591612633024512,Effective Decode Throughput Per User,tokens/sec/user,p50,0.00
185,1783591611633024512,1783591612633024512,Effective Decode Throughput Per User,tokens/sec/user,p90,0.00
185,1783591611633024512,1783591612633024512,Effective Decode Throughput Per User,tokens/sec/user,p95,0.00
185,1783591611633024512,1783591612633024512,Effective Decode Throughput Per User,tokens/sec/user,p99,0.00
185,1783591611633024512,1783591612633024512,Effective Decode Throughput Per User,tokens/sec/user,std,0.00
185,1783591611633024512,1783591612633024512,Effective Prefill Concurrency,requests,avg,0.46
185,1783591611633024512,1783591612633024512,Effective Prefill Concurrency,requests,min,0.00
185,1783591611633024512,1783591612633024512,Effective Prefill Concurrency,requests,max,1.00
185,1783591611633024512,1783591612633024512,Effective Prefill Concurrency,requests,p50,0.00
185,1783591611633024512,1783591612633024512,Effective Prefill Concurrency,requests,p90,1.00
185,1783591611633024512,1783591612633024512,Effective Prefill Concurrency,requests,p95,1.00
185,1783591611633024512,1783591612633024512,Effective Prefill Concurrency,requests,p99,1.00
185,1783591611633024512,1783591612633024512,Effective Prefill Concurrency,requests,std,0.50
185,1783591611633024512,1783591612633024512,Effective Prefill Throughput,tokens/sec,avg,37104.47
185,1783591611633024512,1783591612633024512,Effective Prefill Throughput,tokens/sec,min,0.00
185,1783591611633024512,1783591612633024512,Effective Prefill Throughput,tokens/sec,max,80963.38
185,1783591611633024512,1783591612633024512,Effective Prefill Throughput,tokens/sec,p50,0.00
185,1783591611633024512,1783591612633024512,Effective Prefill Throughput,tokens/sec,p90,80963.38
185,1783591611633024512,1783591612633024512,Effective Prefill Throughput,tokens/sec,p95,80963.38
185,1783591611633024512,1783591612633024512,Effective Prefill Throughput,tokens/sec,p99,80963.38
185,1783591611633024512,1783591612633024512,Effective Prefill Throughput,tokens/sec,std,40340.57
185,1783591611633024512,1783591612633024512,Effective Prefill Throughput Per User,tokens/sec/user,avg,37104.47
185,1783591611633024512,1783591612633024512,Effective Prefill Throughput Per User,tokens/sec/user,min,0.00
185,1783591611633024512,1783591612633024512,Effective Prefill Throughput Per User,tokens/sec/user,max,80963.38
185,1783591611633024512,1783591612633024512,Effective Prefill Throughput Per User,tokens/sec/user,p50,0.00
185,1783591611633024512,1783591612633024512,Effective Prefill Throughput Per User,tokens/sec/user,p90,80963.38
185,1783591611633024512,1783591612633024512,Effective Prefill Throughput Per User,tokens/sec/user,p95,80963.38
185,1783591611633024512,1783591612633024512,Effective Prefill Throughput Per User,tokens/sec/user,p99,80963.38
185,1783591611633024512,1783591612633024512,Effective Prefill Throughput Per User,tokens/sec/user,std,40340.57
185,1783591611633024512,1783591612633024512,Effective Total Throughput,tokens/sec,avg,37104.47
185,1783591611633024512,1783591612633024512,Effective Total Throughput,tokens/sec,min,0.00
185,1783591611633024512,1783591612633024512,Effective Total Throughput,tokens/sec,max,80963.38
185,1783591611633024512,1783591612633024512,Effective Total Throughput,tokens/sec,p50,0.00
185,1783591611633024512,1783591612633024512,Effective Total Throughput,tokens/sec,p90,80963.38
185,1783591611633024512,1783591612633024512,Effective Total Throughput,tokens/sec,p95,80963.38
185,1783591611633024512,1783591612633024512,Effective Total Throughput,tokens/sec,p99,80963.38
185,1783591611633024512,1783591612633024512,Effective Total Throughput,tokens/sec,std,40340.57
185,1783591611633024512,1783591612633024512,HTTP Blocked,ms,avg,0.00
185,1783591611633024512,1783591612633024512,HTTP Blocked,ms,min,0.00
185,1783591611633024512,1783591612633024512,HTTP Blocked,ms,max,0.00
185,1783591611633024512,1783591612633024512,HTTP Blocked,ms,sum,0.00
185,1783591611633024512,1783591612633024512,HTTP Blocked,ms,p1,0.00
185,1783591611633024512,1783591612633024512,HTTP Blocked,ms,p5,0.00
185,1783591611633024512,1783591612633024512,HTTP Blocked,ms,p10,0.00
185,1783591611633024512,1783591612633024512,HTTP Blocked,ms,p25,0.00
185,1783591611633024512,1783591612633024512,HTTP Blocked,ms,p50,0.00
185,1783591611633024512,1783591612633024512,HTTP Blocked,ms,p75,0.00
185,1783591611633024512,1783591612633024512,HTTP Blocked,ms,p90,0.00
185,1783591611633024512,1783591612633024512,HTTP Blocked,ms,p95,0.00
185,1783591611633024512,1783591612633024512,HTTP Blocked,ms,p99,0.00
185,1783591611633024512,1783591612633024512,HTTP Blocked,ms,std,0.00
185,1783591611633024512,1783591612633024512,HTTP Chunks Received,count,avg,862.00
185,1783591611633024512,1783591612633024512,HTTP Chunks Received,count,min,862.00
185,1783591611633024512,1783591612633024512,HTTP Chunks Received,count,max,862.00
185,1783591611633024512,1783591612633024512,HTTP Chunks Received,count,sum,862.00
185,1783591611633024512,1783591612633024512,HTTP Chunks Received,count,p1,862.00
185,1783591611633024512,1783591612633024512,HTTP Chunks Received,count,p5,862.00
185,1783591611633024512,1783591612633024512,HTTP Chunks Received,count,p10,862.00
185,1783591611633024512,1783591612633024512,HTTP Chunks Received,count,p25,862.00
185,1783591611633024512,1783591612633024512,HTTP Chunks Received,count,p50,862.00
185,1783591611633024512,1783591612633024512,HTTP Chunks Received,count,p75,862.00
185,1783591611633024512,1783591612633024512,HTTP Chunks Received,count,p90,862.00
185,1783591611633024512,1783591612633024512,HTTP Chunks Received,count,p95,862.00
185,1783591611633024512,1783591612633024512,HTTP Chunks Received,count,p99,862.00
185,1783591611633024512,1783591612633024512,HTTP Chunks Received,count,std,0.00
185,1783591611633024512,1783591612633024512,HTTP Chunks Sent,count,avg,1.00
185,1783591611633024512,1783591612633024512,HTTP Chunks Sent,count,min,1.00
185,1783591611633024512,1783591612633024512,HTTP Chunks Sent,count,max,1.00
185,1783591611633024512,1783591612633024512,HTTP Chunks Sent,count,sum,1.00
185,1783591611633024512,1783591612633024512,HTTP Chunks Sent,count,p1,1.00
185,1783591611633024512,1783591612633024512,HTTP Chunks Sent,count,p5,1.00
185,1783591611633024512,1783591612633024512,HTTP Chunks Sent,count,p10,1.00
185,1783591611633024512,1783591612633024512,HTTP Chunks Sent,count,p25,1.00
185,1783591611633024512,1783591612633024512,HTTP Chunks Sent,count,p50,1.00
185,1783591611633024512,1783591612633024512,HTTP Chunks Sent,count,p75,1.00
185,1783591611633024512,1783591612633024512,HTTP Chunks Sent,count,p90,1.00
185,1783591611633024512,1783591612633024512,HTTP Chunks Sent,count,p95,1.00
185,1783591611633024512,1783591612633024512,HTTP Chunks Sent,count,p99,1.00
185,1783591611633024512,1783591612633024512,HTTP Chunks Sent,count,std,0.00
185,1783591611633024512,1783591612633024512,HTTP Connecting,ms,avg,0.00
185,1783591611633024512,1783591612633024512,HTTP Connecting,ms,min,0.00
185,1783591611633024512,1783591612633024512,HTTP Connecting,ms,max,0.00
185,1783591611633024512,1783591612633024512,HTTP Connecting,ms,sum,0.00
185,1783591611633024512,1783591612633024512,HTTP Connecting,ms,p1,0.00
185,1783591611633024512,1783591612633024512,HTTP Connecting,ms,p5,0.00
185,1783591611633024512,1783591612633024512,HTTP Connecting,ms,p10,0.00
185,1783591611633024512,1783591612633024512,HTTP Connecting,ms,p25,0.00
185,1783591611633024512,1783591612633024512,HTTP Connecting,ms,p50,0.00
185,1783591611633024512,1783591612633024512,HTTP Connecting,ms,p75,0.00
185,1783591611633024512,1783591612633024512,HTTP Connecting,ms,p90,0.00
185,1783591611633024512,1783591612633024512,HTTP Connecting,ms,p95,0.00
185,1783591611633024512,1783591612633024512,HTTP Connecting,ms,p99,0.00
185,1783591611633024512,1783591612633024512,HTTP Connecting,ms,std,0.00
185,1783591611633024512,1783591612633024512,HTTP Connection Overhead,ms,avg,0.00
185,1783591611633024512,1783591612633024512,HTTP Connection Overhead,ms,min,0.00
185,1783591611633024512,1783591612633024512,HTTP Connection Overhead,ms,max,0.00
185,1783591611633024512,1783591612633024512,HTTP Connection Overhead,ms,sum,0.00
185,1783591611633024512,1783591612633024512,HTTP Connection Overhead,ms,p1,0.00
185,1783591611633024512,1783591612633024512,HTTP Connection Overhead,ms,p5,0.00
185,1783591611633024512,1783591612633024512,HTTP Connection Overhead,ms,p10,0.00
185,1783591611633024512,1783591612633024512,HTTP Connection Overhead,ms,p25,0.00
185,1783591611633024512,1783591612633024512,HTTP Connection Overhead,ms,p50,0.00
185,1783591611633024512,1783591612633024512,HTTP Connection Overhead,ms,p75,0.00
185,1783591611633024512,1783591612633024512,HTTP Connection Overhead,ms,p90,0.00
185,1783591611633024512,1783591612633024512,HTTP Connection Overhead,ms,p95,0.00
185,1783591611633024512,1783591612633024512,HTTP Connection Overhead,ms,p99,0.00
185,1783591611633024512,1783591612633024512,HTTP Connection Overhead,ms,std,0.00
185,1783591611633024512,1783591612633024512,HTTP Connection Reused,ratio,avg,1.00
185,1783591611633024512,1783591612633024512,HTTP Connection Reused,ratio,min,1.00
185,1783591611633024512,1783591612633024512,HTTP Connection Reused,ratio,max,1.00
185,1783591611633024512,1783591612633024512,HTTP Connection Reused,ratio,sum,1.00
185,1783591611633024512,1783591612633024512,HTTP Connection Reused,ratio,p1,1.00
185,1783591611633024512,1783591612633024512,HTTP Connection Reused,ratio,p5,1.00
185,1783591611633024512,1783591612633024512,HTTP Connection Reused,ratio,p10,1.00
185,1783591611633024512,1783591612633024512,HTTP Connection Reused,ratio,p25,1.00
185,1783591611633024512,1783591612633024512,HTTP Connection Reused,ratio,p50,1.00
185,1783591611633024512,1783591612633024512,HTTP Connection Reused,ratio,p75,1.00
185,1783591611633024512,1783591612633024512,HTTP Connection Reused,ratio,p90,1.00
185,1783591611633024512,1783591612633024512,HTTP Connection Reused,ratio,p95,1.00
185,1783591611633024512,1783591612633024512,HTTP Connection Reused,ratio,p99,1.00
185,1783591611633024512,1783591612633024512,HTTP Connection Reused,ratio,std,0.00
185,1783591611633024512,1783591612633024512,HTTP Data Received,KB,avg,216.55
185,1783591611633024512,1783591612633024512,HTTP Data Received,KB,min,216.55
185,1783591611633024512,1783591612633024512,HTTP Data Received,KB,max,216.55
185,1783591611633024512,1783591612633024512,HTTP Data Received,KB,sum,216.55
185,1783591611633024512,1783591612633024512,HTTP Data Received,KB,p1,216.55
185,1783591611633024512,1783591612633024512,HTTP Data Received,KB,p5,216.55
185,1783591611633024512,1783591612633024512,HTTP Data Received,KB,p10,216.55
185,1783591611633024512,1783591612633024512,HTTP Data Received,KB,p25,216.55
185,1783591611633024512,1783591612633024512,HTTP Data Received,KB,p50,216.55
185,1783591611633024512,1783591612633024512,HTTP Data Received,KB,p75,216.55
185,1783591611633024512,1783591612633024512,HTTP Data Received,KB,p90,216.55
185,1783591611633024512,1783591612633024512,HTTP Data Received,KB,p95,216.55
185,1783591611633024512,1783591612633024512,HTTP Data Received,KB,p99,216.55
185,1783591611633024512,1783591612633024512,HTTP Data Received,KB,std,0.00
185,1783591611633024512,1783591612633024512,HTTP Data Sent,KB,avg,593.10
185,1783591611633024512,1783591612633024512,HTTP Data Sent,KB,min,593.10
185,1783591611633024512,1783591612633024512,HTTP Data Sent,KB,max,593.10
185,1783591611633024512,1783591612633024512,HTTP Data Sent,KB,sum,593.10
185,1783591611633024512,1783591612633024512,HTTP Data Sent,KB,p1,593.10
185,1783591611633024512,1783591612633024512,HTTP Data Sent,KB,p5,593.10
185,1783591611633024512,1783591612633024512,HTTP Data Sent,KB,p10,593.10
185,1783591611633024512,1783591612633024512,HTTP Data Sent,KB,p25,593.10
185,1783591611633024512,1783591612633024512,HTTP Data Sent,KB,p50,593.10
185,1783591611633024512,1783591612633024512,HTTP Data Sent,KB,p75,593.10
185,1783591611633024512,1783591612633024512,HTTP Data Sent,KB,p90,593.10
185,1783591611633024512,1783591612633024512,HTTP Data Sent,KB,p95,593.10
185,1783591611633024512,1783591612633024512,HTTP Data Sent,KB,p99,593.10
185,1783591611633024512,1783591612633024512,HTTP Data Sent,KB,std,0.00
185,1783591611633024512,1783591612633024512,HTTP DNS Lookup,ms,avg,0.00
185,1783591611633024512,1783591612633024512,HTTP DNS Lookup,ms,min,0.00
185,1783591611633024512,1783591612633024512,HTTP DNS Lookup,ms,max,0.00
185,1783591611633024512,1783591612633024512,HTTP DNS Lookup,ms,sum,0.00
185,1783591611633024512,1783591612633024512,HTTP DNS Lookup,ms,p1,0.00
185,1783591611633024512,1783591612633024512,HTTP DNS Lookup,ms,p5,0.00
185,1783591611633024512,1783591612633024512,HTTP DNS Lookup,ms,p10,0.00
185,1783591611633024512,1783591612633024512,HTTP DNS Lookup,ms,p25,0.00
185,1783591611633024512,1783591612633024512,HTTP DNS Lookup,ms,p50,0.00
185,1783591611633024512,1783591612633024512,HTTP DNS Lookup,ms,p75,0.00
185,1783591611633024512,1783591612633024512,HTTP DNS Lookup,ms,p90,0.00
185,1783591611633024512,1783591612633024512,HTTP DNS Lookup,ms,p95,0.00
185,1783591611633024512,1783591612633024512,HTTP DNS Lookup,ms,p99,0.00
185,1783591611633024512,1783591612633024512,HTTP DNS Lookup,ms,std,0.00
185,1783591611633024512,1783591612633024512,HTTP Duration (excl. conn),ms,avg,13923.96
185,1783591611633024512,1783591612633024512,HTTP Duration (excl. conn),ms,min,13923.96
185,1783591611633024512,1783591612633024512,HTTP Duration (excl. conn),ms,max,13923.96
185,1783591611633024512,1783591612633024512,HTTP Duration (excl. conn),ms,sum,13923.96
185,1783591611633024512,1783591612633024512,HTTP Duration (excl. conn),ms,p1,13923.96
185,1783591611633024512,1783591612633024512,HTTP Duration (excl. conn),ms,p5,13923.96
185,1783591611633024512,1783591612633024512,HTTP Duration (excl. conn),ms,p10,13923.96
185,1783591611633024512,1783591612633024512,HTTP Duration (excl. conn),ms,p25,13923.96
185,1783591611633024512,1783591612633024512,HTTP Duration (excl. conn),ms,p50,13923.96
185,1783591611633024512,1783591612633024512,HTTP Duration (excl. conn),ms,p75,13923.96
185,1783591611633024512,1783591612633024512,HTTP Duration (excl. conn),ms,p90,13923.96
185,1783591611633024512,1783591612633024512,HTTP Duration (excl. conn),ms,p95,13923.96
185,1783591611633024512,1783591612633024512,HTTP Duration (excl. conn),ms,p99,13923.96
185,1783591611633024512,1783591612633024512,HTTP Duration (excl. conn),ms,std,0.00
185,1783591611633024512,1783591612633024512,HTTP Receiving,ms,avg,12072.22
185,1783591611633024512,1783591612633024512,HTTP Receiving,ms,min,12072.22
185,1783591611633024512,1783591612633024512,HTTP Receiving,ms,max,12072.22
185,1783591611633024512,1783591612633024512,HTTP Receiving,ms,sum,12072.22
185,1783591611633024512,1783591612633024512,HTTP Receiving,ms,p1,12072.22
185,1783591611633024512,1783591612633024512,HTTP Receiving,ms,p5,12072.22
185,1783591611633024512,1783591612633024512,HTTP Receiving,ms,p10,12072.22
185,1783591611633024512,1783591612633024512,HTTP Receiving,ms,p25,12072.22
185,1783591611633024512,1783591612633024512,HTTP Receiving,ms,p50,12072.22
185,1783591611633024512,1783591612633024512,HTTP Receiving,ms,p75,12072.22
185,1783591611633024512,1783591612633024512,HTTP Receiving,ms,p90,12072.22
185,1783591611633024512,1783591612633024512,HTTP Receiving,ms,p95,12072.22
185,1783591611633024512,1783591612633024512,HTTP Receiving,ms,p99,12072.22
185,1783591611633024512,1783591612633024512,HTTP Receiving,ms,std,0.00
185,1783591611633024512,1783591612633024512,HTTP Sending,ms,avg,0.26
185,1783591611633024512,1783591612633024512,HTTP Sending,ms,min,0.26
185,1783591611633024512,1783591612633024512,HTTP Sending,ms,max,0.26
185,1783591611633024512,1783591612633024512,HTTP Sending,ms,sum,0.26
185,1783591611633024512,1783591612633024512,HTTP Sending,ms,p1,0.26
185,1783591611633024512,1783591612633024512,HTTP Sending,ms,p5,0.26
185,1783591611633024512,1783591612633024512,HTTP Sending,ms,p10,0.26
185,1783591611633024512,1783591612633024512,HTTP Sending,ms,p25,0.26
185,1783591611633024512,1783591612633024512,HTTP Sending,ms,p50,0.26
185,1783591611633024512,1783591612633024512,HTTP Sending,ms,p75,0.26
185,1783591611633024512,1783591612633024512,HTTP Sending,ms,p90,0.26
185,1783591611633024512,1783591612633024512,HTTP Sending,ms,p95,0.26
185,1783591611633024512,1783591612633024512,HTTP Sending,ms,p99,0.26
185,1783591611633024512,1783591612633024512,HTTP Sending,ms,std,0.00
185,1783591611633024512,1783591612633024512,HTTP Total Time,ms,avg,13923.96
185,1783591611633024512,1783591612633024512,HTTP Total Time,ms,min,13923.96
185,1783591611633024512,1783591612633024512,HTTP Total Time,ms,max,13923.96
185,1783591611633024512,1783591612633024512,HTTP Total Time,ms,sum,13923.96
185,1783591611633024512,1783591612633024512,HTTP Total Time,ms,p1,13923.96
185,1783591611633024512,1783591612633024512,HTTP Total Time,ms,p5,13923.96
185,1783591611633024512,1783591612633024512,HTTP Total Time,ms,p10,13923.96
185,1783591611633024512,1783591612633024512,HTTP Total Time,ms,p25,13923.96
185,1783591611633024512,1783591612633024512,HTTP Total Time,ms,p50,13923.96
185,1783591611633024512,1783591612633024512,HTTP Total Time,ms,p75,13923.96
185,1783591611633024512,1783591612633024512,HTTP Total Time,ms,p90,13923.96
185,1783591611633024512,1783591612633024512,HTTP Total Time,ms,p95,13923.96
185,1783591611633024512,1783591612633024512,HTTP Total Time,ms,p99,13923.96
185,1783591611633024512,1783591612633024512,HTTP Total Time,ms,std,0.00
185,1783591611633024512,1783591612633024512,HTTP Waiting (TTFB),ms,avg,1851.49
185,1783591611633024512,1783591612633024512,HTTP Waiting (TTFB),ms,min,1851.49
185,1783591611633024512,1783591612633024512,HTTP Waiting (TTFB),ms,max,1851.49
185,1783591611633024512,1783591612633024512,HTTP Waiting (TTFB),ms,sum,1851.49
185,1783591611633024512,1783591612633024512,HTTP Waiting (TTFB),ms,p1,1851.49
185,1783591611633024512,1783591612633024512,HTTP Waiting (TTFB),ms,p5,1851.49
185,1783591611633024512,1783591612633024512,HTTP Waiting (TTFB),ms,p10,1851.49
185,1783591611633024512,1783591612633024512,HTTP Waiting (TTFB),ms,p25,1851.49
185,1783591611633024512,1783591612633024512,HTTP Waiting (TTFB),ms,p50,1851.49
185,1783591611633024512,1783591612633024512,HTTP Waiting (TTFB),ms,p75,1851.49
185,1783591611633024512,1783591612633024512,HTTP Waiting (TTFB),ms,p90,1851.49
185,1783591611633024512,1783591612633024512,HTTP Waiting (TTFB),ms,p95,1851.49
185,1783591611633024512,1783591612633024512,HTTP Waiting (TTFB),ms,p99,1851.49
185,1783591611633024512,1783591612633024512,HTTP Waiting (TTFB),ms,std,0.00
185,1783591611633024512,1783591612633024512,Input Sequence Length,tokens,avg,149934.00
185,1783591611633024512,1783591612633024512,Input Sequence Length,tokens,min,149934.00
185,1783591611633024512,1783591612633024512,Input Sequence Length,tokens,max,149934.00
185,1783591611633024512,1783591612633024512,Input Sequence Length,tokens,sum,149934.00
185,1783591611633024512,1783591612633024512,Input Sequence Length,tokens,p1,149934.00
185,1783591611633024512,1783591612633024512,Input Sequence Length,tokens,p5,149934.00
185,1783591611633024512,1783591612633024512,Input Sequence Length,tokens,p10,149934.00
185,1783591611633024512,1783591612633024512,Input Sequence Length,tokens,p25,149934.00
185,1783591611633024512,1783591612633024512,Input Sequence Length,tokens,p50,149934.00
185,1783591611633024512,1783591612633024512,Input Sequence Length,tokens,p75,149934.00
185,1783591611633024512,1783591612633024512,Input Sequence Length,tokens,p90,149934.00
185,1783591611633024512,1783591612633024512,Input Sequence Length,tokens,p95,149934.00
185,1783591611633024512,1783591612633024512,Input Sequence Length,tokens,p99,149934.00
185,1783591611633024512,1783591612633024512,Input Sequence Length,tokens,std,0.00
185,1783591611633024512,1783591612633024512,Input Token Throughput,tokens/sec,avg,149934.00
185,1783591611633024512,1783591612633024512,Inter Chunk Latency,ms,avg,14.05
185,1783591611633024512,1783591612633024512,Inter Chunk Latency,ms,min,8.58
185,1783591611633024512,1783591612633024512,Inter Chunk Latency,ms,max,28.04
185,1783591611633024512,1783591612633024512,Inter Chunk Latency,ms,sum,12072.20
185,1783591611633024512,1783591612633024512,Inter Chunk Latency,ms,p1,11.29
185,1783591611633024512,1783591612633024512,Inter Chunk Latency,ms,p5,13.58
185,1783591611633024512,1783591612633024512,Inter Chunk Latency,ms,p10,13.84
185,1783591611633024512,1783591612633024512,Inter Chunk Latency,ms,p25,13.95
185,1783591611633024512,1783591612633024512,Inter Chunk Latency,ms,p50,14.00
185,1783591611633024512,1783591612633024512,Inter Chunk Latency,ms,p75,14.06
185,1783591611633024512,1783591612633024512,Inter Chunk Latency,ms,p90,14.15
185,1783591611633024512,1783591612633024512,Inter Chunk Latency,ms,p95,14.72
185,1783591611633024512,1783591612633024512,Inter Chunk Latency,ms,p99,18.07
185,1783591611633024512,1783591612633024512,Inter Chunk Latency,ms,std,1.06
185,1783591611633024512,1783591612633024512,Inter Token Latency,ms,avg,14.02
185,1783591611633024512,1783591612633024512,Inter Token Latency,ms,min,14.02
185,1783591611633024512,1783591612633024512,Inter Token Latency,ms,max,14.02
185,1783591611633024512,1783591612633024512,Inter Token Latency,ms,sum,14.02
185,1783591611633024512,1783591612633024512,Inter Token Latency,ms,p1,14.02
185,1783591611633024512,1783591612633024512,Inter Token Latency,ms,p5,14.02
185,1783591611633024512,1783591612633024512,Inter Token Latency,ms,p10,14.02
185,1783591611633024512,1783591612633024512,Inter Token Latency,ms,p25,14.02
185,1783591611633024512,1783591612633024512,Inter Token Latency,ms,p50,14.02
185,1783591611633024512,1783591612633024512,Inter Token Latency,ms,p75,14.02
185,1783591611633024512,1783591612633024512,Inter Token Latency,ms,p90,14.02
185,1783591611633024512,1783591612633024512,Inter Token Latency,ms,p95,14.02
185,1783591611633024512,1783591612633024512,Inter Token Latency,ms,p99,14.02
185,1783591611633024512,1783591612633024512,Inter Token Latency,ms,std,0.00
185,1783591611633024512,1783591612633024512,Maximum Response Timestamp,ns,avg,1783591626098814208.00
185,1783591611633024512,1783591612633024512,Minimum Request Timestamp,ns,avg,1783591612174737408.00
185,1783591611633024512,1783591612633024512,OSL Mismatch Count,requests,avg,0.00
185,1783591611633024512,1783591612633024512,OSL Mismatch Diff %,%,avg,0.00
185,1783591611633024512,1783591612633024512,OSL Mismatch Diff %,%,min,0.00
185,1783591611633024512,1783591612633024512,OSL Mismatch Diff %,%,max,0.00
185,1783591611633024512,1783591612633024512,OSL Mismatch Diff %,%,sum,0.00
185,1783591611633024512,1783591612633024512,OSL Mismatch Diff %,%,p1,0.00
185,1783591611633024512,1783591612633024512,OSL Mismatch Diff %,%,p5,0.00
185,1783591611633024512,1783591612633024512,OSL Mismatch Diff %,%,p10,0.00
185,1783591611633024512,1783591612633024512,OSL Mismatch Diff %,%,p25,0.00
185,1783591611633024512,1783591612633024512,OSL Mismatch Diff %,%,p50,0.00
185,1783591611633024512,1783591612633024512,OSL Mismatch Diff %,%,p75,0.00
185,1783591611633024512,1783591612633024512,OSL Mismatch Diff %,%,p90,0.00
185,1783591611633024512,1783591612633024512,OSL Mismatch Diff %,%,p95,0.00
185,1783591611633024512,1783591612633024512,OSL Mismatch Diff %,%,p99,0.00
185,1783591611633024512,1783591612633024512,OSL Mismatch Diff %,%,std,0.00
185,1783591611633024512,1783591612633024512,Output Sequence Length,tokens,avg,862.00
185,1783591611633024512,1783591612633024512,Output Sequence Length,tokens,min,862.00
185,1783591611633024512,1783591612633024512,Output Sequence Length,tokens,max,862.00
185,1783591611633024512,1783591612633024512,Output Sequence Length,tokens,sum,862.00
185,1783591611633024512,1783591612633024512,Output Sequence Length,tokens,p1,862.00
185,1783591611633024512,1783591612633024512,Output Sequence Length,tokens,p5,862.00
185,1783591611633024512,1783591612633024512,Output Sequence Length,tokens,p10,862.00
185,1783591611633024512,1783591612633024512,Output Sequence Length,tokens,p25,862.00
185,1783591611633024512,1783591612633024512,Output Sequence Length,tokens,p50,862.00
185,1783591611633024512,1783591612633024512,Output Sequence Length,tokens,p75,862.00
185,1783591611633024512,1783591612633024512,Output Sequence Length,tokens,p90,862.00
185,1783591611633024512,1783591612633024512,Output Sequence Length,tokens,p95,862.00
185,1783591611633024512,1783591612633024512,Output Sequence Length,tokens,p99,862.00
185,1783591611633024512,1783591612633024512,Output Sequence Length,tokens,std,0.00
185,1783591611633024512,1783591612633024512,Output Token Count,tokens,avg,862.00
185,1783591611633024512,1783591612633024512,Output Token Count,tokens,min,862.00
185,1783591611633024512,1783591612633024512,Output Token Count,tokens,max,862.00
185,1783591611633024512,1783591612633024512,Output Token Count,tokens,sum,862.00
185,1783591611633024512,1783591612633024512,Output Token Count,tokens,p1,862.00
185,1783591611633024512,1783591612633024512,Output Token Count,tokens,p5,862.00
185,1783591611633024512,1783591612633024512,Output Token Count,tokens,p10,862.00
185,1783591611633024512,1783591612633024512,Output Token Count,tokens,p25,862.00
185,1783591611633024512,1783591612633024512,Output Token Count,tokens,p50,862.00
185,1783591611633024512,1783591612633024512,Output Token Count,tokens,p75,862.00
185,1783591611633024512,1783591612633024512,Output Token Count,tokens,p90,862.00
185,1783591611633024512,1783591612633024512,Output Token Count,tokens,p95,862.00
185,1783591611633024512,1783591612633024512,Output Token Count,tokens,p99,862.00
185,1783591611633024512,1783591612633024512,Output Token Count,tokens,std,0.00
185,1783591611633024512,1783591612633024512,Output Token Throughput,tokens/sec,avg,862.00
185,1783591611633024512,1783591612633024512,Output Token Throughput Per User,tokens/sec/user,avg,71.32
185,1783591611633024512,1783591612633024512,Output Token Throughput Per User,tokens/sec/user,min,71.32
185,1783591611633024512,1783591612633024512,Output Token Throughput Per User,tokens/sec/user,max,71.32
185,1783591611633024512,1783591612633024512,Output Token Throughput Per User,tokens/sec/user,sum,71.32
185,1783591611633024512,1783591612633024512,Output Token Throughput Per User,tokens/sec/user,p1,71.32
185,1783591611633024512,1783591612633024512,Output Token Throughput Per User,tokens/sec/user,p5,71.32
185,1783591611633024512,1783591612633024512,Output Token Throughput Per User,tokens/sec/user,p10,71.32
185,1783591611633024512,1783591612633024512,Output Token Throughput Per User,tokens/sec/user,p25,71.32
185,1783591611633024512,1783591612633024512,Output Token Throughput Per User,tokens/sec/user,p50,71.32
185,1783591611633024512,1783591612633024512,Output Token Throughput Per User,tokens/sec/user,p75,71.32
185,1783591611633024512,1783591612633024512,Output Token Throughput Per User,tokens/sec/user,p90,71.32
185,1783591611633024512,1783591612633024512,Output Token Throughput Per User,tokens/sec/user,p95,71.32
185,1783591611633024512,1783591612633024512,Output Token Throughput Per User,tokens/sec/user,p99,71.32
185,1783591611633024512,1783591612633024512,Output Token Throughput Per User,tokens/sec/user,std,0.00
185,1783591611633024512,1783591612633024512,Prefill Throughput Per User,tokens/sec/user,avg,80963.38
185,1783591611633024512,1783591612633024512,Prefill Throughput Per User,tokens/sec/user,min,80963.38
185,1783591611633024512,1783591612633024512,Prefill Throughput Per User,tokens/sec/user,max,80963.38
185,1783591611633024512,1783591612633024512,Prefill Throughput Per User,tokens/sec/user,sum,80963.38
185,1783591611633024512,1783591612633024512,Prefill Throughput Per User,tokens/sec/user,p1,80963.38
